org_id,year,org_name,org_type,org_country_code,paper_count,collaborative_paper_count,international_collab_paper_count,industry_academia_paper_count,cross_sector_paper_count,government_academia_paper_count,unique_partner_org_count
EXT:B1B8B99A549F,2021,Sber AI Lab,company,RU,1,1,1,1,1,0,4
EXT:B1B8B99A549F,2022,Sber AI Lab,company,RU,1,1,0,1,1,0,6
EXT:B1B8B99A549F,2025,Sber AI Lab,company,RU,1,1,0,1,1,0,2
EXT:B1D64E3DEE6F,2025,SCUT-Zhuhai Institute of Modern Industrial Innovation,facility,CN,2,2,0,2,2,0,3
EXT:B1D9D6D23AB3,2025,NEC Labs America,facility,US,1,1,0,0,1,0,1
EXT:B1E7792F37CD,2025,Universite 9 de Lorraine,other,,1,0,0,0,0,0,0
EXT:B1EDC4638F10,2025,Draper Scholar,other,,1,1,0,0,1,0,2
EXT:B235034AA061,2025,Together AI,company,US,2,2,2,2,2,0,9
EXT:B236BE2AF5B5,2024,AI Waves Inc.,company,CN,1,1,0,1,1,0,2
EXT:B238DE9A7096,2020,LORIA,facility,FR,1,1,1,1,1,0,3
EXT:B2576A8F840E,2025,"Shanghai Sim Med Technology Co,Ltd",company,,1,1,1,1,1,0,7
EXT:B26DD9395915,2025,Xinjiang Laboratory of Minority Speech and Language Information Processing,facility,CN,1,1,0,0,1,1,3
EXT:B27A0B20D8FE,2025,PAII Inc.,company,US,1,1,0,1,1,0,2
EXT:B333661BEEB1,2025,Light on,other,,1,1,0,1,1,0,4
EXT:B3642E7B8C87,2025,Brave Software,company,US,1,1,1,1,1,0,3
EXT:B367D316641A,2025,Beijing Key Laboratory of Super-Intelligent Security of Multi-Modal Information,facility,,1,1,0,1,1,1,3
EXT:B3D8B1E10BFB,2025,"The Nanjing Derong Wisdom Information Technology Co., Ltd.",company,CN,1,1,1,1,1,0,2
EXT:B443B2C863BA,2024,Scale AI,company,,1,1,1,1,1,0,20
EXT:B4A73071B37A,2022,4Paradigm,other,CN,1,1,1,0,1,0,2
EXT:B4A73071B37A,2023,4Paradigm,other,CN,2,2,1,1,2,0,5
EXT:B5062103DBDF,2024,ITESM,other,MX,1,1,1,0,1,0,1
EXT:B5B3B819CA33,2025,Dunhuang Academy,education,,1,1,0,0,0,0,3
EXT:B626FCE54BDB,2025,State Key laboratory of Space Network and Communications,company,,1,1,0,1,1,0,2
EXT:B68D10E4285D,2022,NCSOFT Corporation,company,KR,1,1,0,1,1,0,1
EXT:B6AFEDAB8529,2023,Xiaobing.AI,company,CN,1,1,0,1,1,0,1
EXT:B6C1B2B95054,2020,Priberam Labs,company,,1,1,0,1,1,0,4
EXT:B6F487A890EB,2021,Volkswagen AG,other,DE,1,1,1,0,1,0,1
EXT:B70DCD31890E,2025,"Rapport Technologies, Inc.",company,,1,1,0,1,1,0,3
EXT:B71FB5D85A77,2022,Valencian Research Institute for Artificial Intelligence,company,ES,1,1,0,1,1,0,1
EXT:B729372423D2,2024,Jinhua Institute of Zhejiang University,education,,1,1,0,1,1,0,2
EXT:B76A1FD74647,2025,"Shanghai Electric Group Co., Ltd. Central Academe",company,,1,1,1,1,1,0,3
EXT:B77B1857B1E5,2024,Fundaci贸n Vicomtech,other,,1,1,0,0,1,0,1
EXT:B7C738650311,2025,SEACrowd,nonprofit,ID,2,2,2,1,2,0,8
EXT:B7D0B8169299,2021,Terrence Donnelly Centre for Cellular & Biomolecular Research,facility,,1,1,0,0,1,0,3
EXT:B7F5F25EA25A,2024,Salute Devices,company,RU,1,1,0,1,1,0,3
EXT:B80939869DE3,2025,Answer.AI,company,US,1,1,0,1,1,0,4
EXT:B8327C056510,2025,Fujitsu Research India,company,IN,3,2,0,1,2,0,2
EXT:B9B268E6CD08,2025,Beijing Key Laboratory of Traffic Data Mining and Embodied Intelligence,facility,,1,1,0,1,1,0,2
EXT:B9B6BC784D8D,2023,"IESEG School of Management, Univ. Lille",education,FR,1,1,1,0,0,0,1
EXT:B9ECEEA9ECD7,2022,Zhongtukexin Co. Ltd.,company,CN,1,1,1,1,1,0,3
EXT:BAA562B499FA,2023,Comcast Applied AI,facility,US,1,1,1,0,1,0,2
EXT:BAA562B499FA,2024,Comcast Applied AI,facility,US,1,1,1,0,1,0,2
EXT:BB3E97D07AB1,2020,LULVIS (Lisbon ELLIS Unit),other,,1,1,1,0,1,0,4
EXT:BB56DA5ED629,2021,Shannon.AI,company,CN,1,1,0,1,1,1,2
EXT:BB577A4B627D,2025,Unisound,other,CN,1,1,0,0,1,1,2
EXT:BB611C41FBD5,2022,Langsmith Inc.,company,JP,1,1,0,1,1,0,3
EXT:BB95B749A018,2025,"Door Dash, Inc.",company,US,1,1,0,1,1,0,1
EXT:BBDC22BF991F,2025,Vinogradov Russian Language Institute RAS,facility,,1,1,0,0,1,0,5
EXT:BBF92551FE5E,2024,IN.AI Research,company,,1,1,0,1,1,0,1
EXT:BC4BD98A5204,2021,Yat-sen University,education,CN,1,1,0,0,1,0,2
EXT:BCC0608A2C32,2025,Engineering Research Center of Intelligent Technology for Agriculture,company,CN,1,1,0,1,1,0,1
EXT:BD0C86D19B15,2023,UACH,other,MX,1,1,1,0,1,0,3
EXT:BD96E46654CD,2023,Inspired Cognition,other,US,1,1,1,0,1,0,2
EXT:BE01DD619D3D,2022,Transsion Group,company,,1,1,0,1,1,0,2
EXT:BE4141D8D7AF,2025,"Engineering Research Center of Database and Business Intelligence, MOE",facility,CN,1,1,0,1,1,0,3
EXT:BE60EFCD3464,2024,Universidade L煤rio,other,MZ,1,1,1,0,1,0,1
EXT:BE60EFCD3464,2025,Universidade Lurio,other,MZ,1,1,1,0,1,0,1
EXT:BE7E1F3A9A4B,2025,Metastone Technology,company,,1,1,0,1,1,0,1
EXT:BE82A59EE0FE,2022,AIGEN Sciences,company,KR,1,1,1,1,1,0,2
EXT:BE82A59EE0FE,2023,AIGEN Sciences,company,KR,1,1,1,1,1,0,2
EXT:BE82A59EE0FE,2024,AIGEN Sciences,company,KR,1,1,0,1,1,0,2
EXT:BE82A59EE0FE,2025,AIGEN Sciences,company,KR,3,3,1,3,3,0,7
EXT:BE846510F65F,2022,National Language Resources Monitoring and Research Center for Network Media,facility,CN,1,1,0,0,1,0,3
EXT:BE846510F65F,2025,National Language Resources Monitoring and Research Center for Network Media,facility,CN,1,1,0,0,1,0,3
EXT:BEB4DA1E9FCB,2022,Megagon Labs,company,US,1,1,1,1,1,0,3
EXT:BEB4DA1E9FCB,2024,Megagon Labs,company,US,2,1,1,1,1,0,2
EXT:BEB4DA1E9FCB,2025,Megagon Labs,company,US,2,2,2,2,2,0,3
EXT:BECB34AC64AB,2020,UBTECH Sydney AI Centre,company,,1,1,1,1,1,0,4
EXT:BECD2D4E52A9,2024,Cisco Outshift,other,,1,1,0,1,1,0,3
EXT:BEE32BF671FA,2024,Center for Artificial Intelligence and Data Science (CAIDAS),facility,,1,1,0,0,1,0,1
EXT:BF0B0C3C5E3F,2024,Bigmath Technology,company,CN,1,1,0,1,1,0,2
EXT:BF135B36C3AE,2020,University of Barcelona,education,,1,1,0,0,0,0,1
EXT:BF76C0A765C0,2023,Anytime AI,company,US,2,2,1,1,1,0,3
EXT:BF76C0A765C0,2024,Anytime AI,company,US,2,2,1,2,2,0,5
EXT:C013D79C41F1,2020,Odd Concepts Inc.,company,,1,1,0,1,1,0,1
EXT:C07B1AFB974A,2024,Abridge AI,company,US,1,1,1,1,1,0,3
EXT:C0DD948714EE,2022,Alexa AI,company,,1,1,0,1,1,0,1
EXT:C0FC9C3EB6EB,2022,Fujifilm Corporation,company,,1,1,0,1,1,0,1
EXT:C1396DFE0899,2024,Kensho Technologies,company,US,3,2,2,2,2,0,4
EXT:C1396DFE0899,2025,Kensho Technologies,company,US,2,2,1,1,2,0,5
EXT:C1A8007179C7,2022,FRC CSC RAS,other,RU,1,1,0,1,1,0,6
EXT:C1A8007179C7,2023,FRC CSC RAS,other,RU,1,1,1,1,1,0,7
EXT:C1A8007179C7,2025,FRC CSC RAS,other,RU,1,1,0,0,1,0,2
EXT:C1DFDDBE0C65,2023,Shanghai Innovation Center for Processor Technologies,company,,1,1,0,1,1,0,2
EXT:C1E26225AB31,2024,ENS Paris-Saclay,education,FR,1,1,1,1,1,0,5
EXT:C1EC59A09E76,2022,Hooray Data,other,,1,1,0,1,1,0,5
EXT:C24603F4C18A,2020,SEEK Ltd,company,,1,1,0,0,0,0,1
EXT:C24C3DFCD8EF,2023,Webtoon AI,company,,1,1,0,1,1,0,1
EXT:C2A8B70FE8B5,2025,Sciences Po,other,,1,1,0,0,1,1,2
EXT:C2B5ABA05EEF,2021,Volkswagen Innovation Center,facility,DE,1,1,0,0,1,0,3
EXT:C3500B8AA8AE,2024,ELLIS Unit Lisbon,other,PT,1,1,1,0,1,0,4
EXT:C35AD2B4DA79,2022,Faire,other,,1,1,0,1,1,0,3
EXT:C36B5247DBE0,2025,Behavox,other,,1,1,1,1,1,0,7
EXT:C3EE92017A2C,2023,Ramply Inc.,company,,1,1,0,1,1,0,1
EXT:C40793A91F6F,2025,PKU-Wuhan Institute for Artificial Intelligence,facility,,2,2,0,0,2,1,3
EXT:C43419DD0A2C,2025,ThoughtFull,company,SG,1,1,1,1,1,0,7
EXT:C48AF260D826,2021,ATRICS,other,,1,1,0,0,1,0,1
EXT:C497B7BCE367,2024,"Istituto di Linguistica Computazionale ""Antonio Zampolli""",other,,1,1,0,0,1,0,2
EXT:C52D56E431C4,2024,Technische Hochschule N眉rnberg Georg Simon Ohm,other,,1,1,0,0,1,0,1
EXT:C53F6F953EEE,2025,University of Ilinois at Chicago,education,,1,1,1,0,0,0,3
EXT:C563E652A368,2025,Shenzhen International Center for Industrial and Applied Mathematics,facility,CN,2,2,1,0,2,0,7
EXT:C56C75F80C11,2025,Medidata Solutions,other,,1,1,0,0,1,0,1
EXT:C5AE7F86B861,2025,Catalan Institute for Research and Advanced Studies (ICREA),nonprofit,ES,1,1,1,0,1,1,3
EXT:C5C2B972A21F,2023,App Tek Gmb H,other,DE,1,1,0,0,1,0,2
EXT:C5D432FF15FA,2024,Oxford-Suzhou Centre for Advanced Research,facility,CN,1,1,1,1,1,0,4
EXT:C5E73EA22687,2022,U Mass Medical School,education,,1,1,0,0,1,1,4
EXT:C68B6B6A660A,2020,Corti,other,DK,1,0,0,0,0,0,0
EXT:C68B6B6A660A,2024,Corti,other,DK,1,1,1,0,1,0,2
EXT:C6AFE0A30049,2024,Edi,other,,1,1,0,0,1,0,1
EXT:C6E6F7A68CA7,2023,China Telecom Corporation Ltd.,company,,1,1,0,1,1,0,3
EXT:C6FE00CAF40E,2022,"Shanghai Transsion Co., Ltd",company,CN,1,1,1,1,1,0,3
EXT:C7071711FD38,2020,Unbabel,other,PT,3,2,1,1,2,0,6
EXT:C7071711FD38,2021,Unbabel,other,PT,1,1,0,0,1,0,2
EXT:C7071711FD38,2022,Unbabel,other,PT,3,3,2,2,3,0,6
EXT:C7071711FD38,2023,Unbabel,other,PT,3,3,3,1,3,0,8
EXT:C7071711FD38,2024,Unbabel,other,PT,2,2,2,1,2,1,39
EXT:C7071711FD38,2025,Unbabel,other,PT,1,1,0,0,1,0,2
EXT:C7B91DD8C1AB,2024,Zhejiang University-Ant Group Joint Laboratory of Knowledge Graph,education,,1,1,0,0,0,0,2
EXT:C80BE8BD2449,2024,"Rakuten Group, Inc.",company,IN,1,1,0,1,1,0,1
EXT:C810232F8700,2025,Guangxi,other,CN,1,1,0,0,1,0,3
EXT:C8676DDD357B,2025,HISER Kolkata,other,,1,1,0,0,0,0,1
EXT:C8D1FD4C9513,2025,CENTAI,other,IT,1,1,0,0,1,0,1
EXT:C8E7F709D4D9,2025,Air Signal,other,,1,1,1,1,1,0,2
EXT:C8F35D7B2E80,2024,"Institute for AI in Medicine, University Hospital Essen",healthcare,,1,1,1,0,1,0,7
EXT:C903BE87A8F6,2022,HPI/University of Potsdam,education,DE,1,1,1,0,0,0,2
EXT:C9ACF791F373,2025,"Culture Pulse, Inc.",company,,1,1,0,1,1,0,2
EXT:C9EB983AD8CC,2022,Deezer Research,facility,FR,1,1,1,0,1,0,1
EXT:C9EB983AD8CC,2023,Deezer Research,facility,FR,1,1,0,0,0,0,1
EXT:CA3478CFA7BA,2024,MBZUAI Invertible AI,company,,1,1,0,1,1,0,1
EXT:CA3D70D6288B,2022,Tokyo University,education,,1,1,0,0,0,0,2
EXT:CA49AA7C622F,2024,Shopee Pte. Ltd,company,SG,1,1,0,1,1,0,2
EXT:CA6346B7B1AE,2022,ISP RAS Research Center for Trusted Artificial Intelligence,facility,RU,1,1,0,1,1,0,6
EXT:CA6346B7B1AE,2025,ISP RAS Research Center for Trusted Artificial Intelligence,facility,RU,1,1,0,1,1,0,2
EXT:CACCA98F247F,2023,University of Angers,education,FR,1,1,0,0,1,0,3
EXT:CBD61144397D,2021,Humboldt University Berlin,education,,1,1,0,0,0,0,1
EXT:CBDE1E8BDE04,2025,The 30 th Research Institute of China Electronics Technology Group Corporation,company,CN,2,2,2,2,2,0,5
EXT:CBF7BFC49C1B,2022,Tianjin Key Laboratory of Network and Data Security Technology,company,CN,1,1,0,1,1,0,2
EXT:CC41F2FB81F0,2022,Nyonsei University,education,KR,1,1,1,1,1,0,2
EXT:CC8B543AF6F0,2024,SUNY Empire State University,education,,1,1,1,1,1,0,4
EXT:CCEEEDCF2845,2025,Shenzhen Huazhong University of Science and Technology Research Institute,education,CN,1,1,0,0,0,0,2
EXT:CD00CEDFE6AB,2024,"Du Xiaoman (Beijing) Science Technology Co., Ltd.",company,CN,3,3,0,3,3,0,1
EXT:CD00CEDFE6AB,2025,"Du Xiaoman (Beijing) Science Technology Co., Ltd.",company,CN,1,1,0,1,1,0,1
EXT:CD6E8319C491,2024,Imperial College,education,,1,1,1,1,1,0,2
EXT:CD9B24188A3E,2025,LI Auto Inc.,company,,1,1,0,1,1,0,1
EXT:CDA34D554352,2025,Haihe Lab of ITAI,facility,,1,1,1,0,1,1,3
EXT:CE097BD3707C,2023,Tik Tok Inc.,company,,1,1,0,1,1,0,2
EXT:CE3C53D76F2F,2021,Universtiy of Oxford,other,,1,1,0,0,1,0,2
EXT:CE6472BCBE5B,2024,Imperial College Long,education,,1,1,1,1,1,0,32
EXT:CE6D04FB2851,2023,Chinese Academy of Military Science,education,,1,1,0,0,0,0,1
EXT:CF0B7F5B563F,2022,VISAI AI,company,TH,1,1,0,1,1,0,2
EXT:CF0B7F5B563F,2025,VISAI AI,company,TH,1,1,0,1,1,0,2
EXT:CF0C1F28A218,2024,Hengrui Europe Biosciences,other,,1,1,0,0,1,0,3
EXT:CF2A777942A6,2021,Vipshop,other,CN,1,1,1,0,1,0,3
EXT:CF2A777942A6,2023,Vipshop,other,CN,1,1,1,1,1,0,2
EXT:CF5C1AC1FE6D,2025,Zhejiang Key Laboratory of Medical Imaging Artificial Intelligence,facility,CN,3,3,2,2,3,0,12
EXT:CF6474540690,2025,Cleveland Clinic Lerner Research Institution,healthcare,,1,1,1,1,1,0,4
EXT:CFB46A8C4BBD,2025,Resolve Research,facility,,1,1,0,0,1,0,1
EXT:D02EB2D193EF,2025,Ritzz-AI,company,,1,1,1,1,1,1,4
EXT:D040AA5D0086,2022,Singapore University of Design and Technology,education,,1,1,0,0,0,0,1
EXT:D067B4D8177E,2024,MIT Ben-Gurion University of the Negev,education,IL,1,1,1,1,1,0,2
EXT:D0B269FFDC53,2023,"AIGENDRUG Co., Ltd.",company,,1,1,0,1,1,0,1
EXT:D131681E3B6A,2021,Factmata,other,,1,1,1,1,1,0,5
EXT:D1EC6F75E82E,2024,NYU Grossman School of Medicine,education,US,1,1,0,0,1,0,1
EXT:D20D9258E09B,2022,International Human Phenome Institutes,other,CN,2,2,0,1,2,0,2
EXT:D20D9258E09B,2023,International Human Phenome Institutes,other,CN,1,1,0,0,1,0,1
EXT:D235E2D21E6B,2023,AMD,company,US,1,1,1,1,1,0,3
EXT:D26C0B13FE1E,2025,Orai NLP Teknologiak,facility,ES,1,0,0,0,0,0,0
EXT:D27608DCD026,2024,Anhui Province Key Laboratory of Digital Security,facility,,1,1,1,1,1,0,5
EXT:D2AAEAE999CD,2024,"Istituto di Scienza e Tecnologia dell'Informazione ""A. Faedo""",other,,1,1,0,0,1,0,2
EXT:D2AFAA361348,2022,Jacobs University,education,DE,1,1,1,1,1,1,27
EXT:D2D66731B5BD,2023,Heinrich Heine University,education,DE,1,0,0,0,0,0,0
EXT:D2D66731B5BD,2025,Heinrich-Heine-University,education,DE,1,1,0,0,1,0,1
EXT:D335C8D78519,2025,BIT,other,,1,1,0,1,1,0,4
EXT:D3533AD91AC0,2023,Karya Inc.,company,,1,1,0,1,1,0,1
EXT:D3550EDBE644,2022,University of Lyon 1,education,FR,1,1,1,1,1,0,3
EXT:D363BB7F748D,2022,Aylien,other,IE,1,1,0,0,1,0,1
EXT:D3822382E864,2022,Legal Force Research,facility,,1,1,0,0,1,0,2
EXT:D3B94BF50BEF,2020,The University of Austin at Texas,education,,1,1,0,1,1,0,1
EXT:D45CBB2F5A74,2024,State Key Laboratory of Mathematical Engineering and Advanced Computing,facility,CN,1,1,1,0,1,0,1
EXT:D466B17DBB1E,2025,Warwick Business School,education,,1,1,1,0,0,0,2
EXT:D49F7FD398D6,2025,Birch AI,company,,1,1,0,1,1,0,10
EXT:D4AC6C3AEDAD,2023,i Wudao Tech,other,,1,1,0,0,1,0,1
EXT:D5E41B3CE2C1,2025,Open CSG,other,,1,1,1,0,1,0,2
EXT:D5E42385145E,2022,Growdle Corporation,company,,1,1,1,1,1,0,2
EXT:D6297330BB4D,2024,Kempner Institute at Harvard University,education,,1,1,1,0,0,0,2
EXT:D6A53EDB289E,2025,Binjiang Institute of Zhejiang University,facility,CN,1,1,1,1,1,0,3
EXT:D6D1C85B86CE,2025,Monash Indonesia,other,,1,1,1,1,1,0,4
EXT:D6E1C16A6DA6,2025,State Key Laboratory of Advanced Rail Autonomous Operation,facility,,1,1,0,0,1,0,1
EXT:D6F89BE41FF6,2023,University at Buffalo,education,US,2,2,0,1,1,0,4
EXT:D714199A48FB,2023,Orange Silicon Valley,other,,1,1,0,0,1,0,1
EXT:D758E343C17D,2025,Genmo.ai,company,,1,1,1,1,1,0,5
EXT:D76B9AE35EA4,2025,AIRCAS,other,,1,1,1,0,1,0,4
EXT:D7796E07EE8B,2024,Twelve Labs,company,,1,1,0,1,1,0,2
EXT:D7FDEE9A5EF0,2020,Petuum Inc.,company,US,1,1,0,1,1,0,3
EXT:D7FDEE9A5EF0,2022,Petuum Inc.,company,US,1,1,1,1,1,0,4
EXT:D87EAC789255,2025,Tik Tok,other,,1,1,0,0,1,0,1
EXT:D8A9117182B9,2020,Yahoo! Research,facility,,1,1,0,1,1,0,2
EXT:D8AE630B3A21,2021,Korbit Technologies,company,,1,1,1,0,1,0,2
EXT:D8B4818342B2,2023,Universerty of Michigan,other,,1,1,0,0,1,0,1
EXT:D8CC994D6AFA,2024,"ISTA & Neural Magic, Inc.",company,,1,1,0,1,1,0,1
EXT:D92D58646C31,2025,High-Tech Institute of Xi'an,facility,CN,1,1,0,0,1,0,1
EXT:D9420C5B37F9,2025,Guangdong Engineering Research Center of Data Security Governance and Privacy Computing,facility,,1,1,0,0,1,0,4
EXT:D970361396E5,2024,HJ AILAB,other,,1,1,0,1,1,0,2
EXT:D9DE9A003B38,2025,University of Strasbourg,education,,1,1,1,0,0,0,3
EXT:D9E402E93D98,2025,Radboud University,education,NL,1,1,1,0,0,0,1
EXT:DA0E2A8665D9,2024,Research Center Trustworthy Data Science and Security of the University Alliance Ruhr,education,,1,1,1,1,1,0,4
EXT:DA4B4668ACA6,2022,Shandong Woman University,education,,1,1,0,0,0,0,1
EXT:DA8465E6D71C,2024,UNIZIK,other,NG,1,1,1,1,1,1,35
EXT:DAA855CE2A70,2024,Capital on,other,,1,1,1,1,1,0,32
EXT:DAC387DD7017,2025,Banasthali Vidyapeeth University,education,IN,1,1,0,0,0,0,4
EXT:DB16647CB344,2020,Elemental Cognition,other,US,1,0,0,0,0,0,0
EXT:DB38C49E83B9,2024,Soochow Securities,other,,1,1,1,0,1,0,2
EXT:DB6D3DA8B813,2021,ALTA Institute,facility,,1,1,0,0,1,0,1
EXT:DC011E43875E,2025,Jiangsu Marine Resources Development Research Institute,company,CN,1,1,0,1,1,0,1
EXT:DC0713145A96,2022,Mila / Universit茅 de Montr茅al,other,,1,1,1,1,1,0,4
EXT:DC10BCF17CC7,2025,Charles Stark Draper Laboratory,facility,,1,1,0,0,1,0,2
EXT:DC360253958F,2021,Vector AI,company,,1,1,0,1,1,0,2
EXT:DC51DE14CCA3,2025,"Soochow Securities Co.,Ltd.",company,,1,1,1,1,1,0,6
EXT:DC97E95BB9CA,2024,National University Philippines,education,PH,2,2,2,2,2,1,43
EXT:DC97E95BB9CA,2025,National University Philippines,education,PH,2,2,2,1,2,0,17
EXT:DC982EF757E2,2025,University Hospital Aachen,healthcare,,1,1,1,1,1,0,5
EXT:DCA57ABFDCF1,2024,Orange Innovation,other,FR,1,1,1,0,1,0,3
EXT:DCD8A793AC02,2023,University of Applied Sciences Darmstadt,education,,1,1,1,0,0,0,3
EXT:DD02FF22CBEF,2024,FZI,other,,1,1,1,1,1,0,5
EXT:DD1FC8BB0F58,2024,CENIA,other,CL,1,1,0,0,1,0,1
EXT:DD30B49D0EE6,2022,IDEA Research,facility,CN,1,1,1,1,1,0,3
EXT:DD6A6F2A1180,2024,School of Science and Engineering Magnet,education,US,1,1,1,0,1,0,5
EXT:DD6B08FA4EA8,2024,Ningbo Tech University,education,CN,1,1,1,0,0,0,3
EXT:DD6B08FA4EA8,2025,Ningbo Tech University,education,CN,1,1,0,0,0,0,3
EXT:DE09F8DC39B8,2025,"Mongo DB, Inc.",company,IN,1,1,0,1,1,0,1
EXT:DE39A5003286,2023,University of Wroclaw,education,,1,1,1,1,1,0,2
EXT:DE88C2D6B9B0,2023,Northeastern University at Qinhuangdao,education,CN,1,1,0,1,1,0,2
EXT:DF42793C306D,2025,Key Laboratory of Ethnic Language Intelligent Analysis and Security Governance,facility,,1,1,0,0,1,0,2
EXT:DF4CDE726A0D,2024,Universiti Sultan Zainal Abidin,other,,1,1,1,0,1,0,6
EXT:DF53AAF99214,2025,Alln Institute for AI,company,,1,1,0,1,1,0,3
EXT:DF8AF93BC953,2024,Multimodal Art Projection Research Community,nonprofit,,1,1,0,0,1,0,2
EXT:DFAF2B56A396,2023,Frontis.AI,company,CN,1,1,0,1,1,0,2
EXT:DFCB6AB25548,2024,Data 61 CSIRO,other,AU,1,1,1,0,1,0,3
EXT:E01513B03C9B,2025,Shanghai Innovation Institute,facility,CN,7,7,3,1,6,0,19
EXT:E0297FC78E78,2021,Gojek,other,,1,1,1,1,1,0,5
EXT:E0A3DDDA1FD5,2024,SUNY Albany,other,US,2,2,0,2,2,0,3
EXT:E0A8308591EF,2024,"1 Create Way, #08-01 Create Tower, Singapore 138602",other,SG,1,1,0,0,1,1,2
EXT:E0C2D1DB1F97,2025,ModelBest Inc.,company,CN,1,1,1,1,1,1,7
EXT:E10115432D79,2021,Viv Labs,company,,1,1,0,1,1,0,1
EXT:E1175DE4A94C,2025,Julius-Maximilians-Universit?t W眉rzburg,education,DE,1,0,0,0,0,0,0
EXT:E120DC447297,2024,LMI,other,,1,1,0,0,1,0,2
EXT:E1242A8DC7D9,2025,"Kotoba Technologies, Inc.",company,,1,1,0,1,1,0,1
EXT:E13EA6DC500F,2025,Inner Mongolia Key Laboratory of Multilingual Artificial Intelligence Technology,company,CN,1,1,0,1,1,0,1
EXT:E150EEF8CC46,2025,University at Albany,education,US,1,1,1,0,1,0,2
EXT:E1B5FB46D39A,2023,Carper AI,company,,1,1,1,1,1,0,7
EXT:E1C7B99C4803,2023,Institute of Datospace,facility,CN,1,1,1,0,1,0,4
EXT:E1F6B9DF07E6,2025,Oumi,other,,1,1,0,0,1,0,1
EXT:E1F9904BEB82,2020,n-waves,other,,1,1,1,1,1,0,3
EXT:E1FCE9DD128B,2025,Secure AI and Autonomy Lab,company,,1,1,0,1,1,0,2
EXT:E20205611EAE,2023,3 B Group,company,,1,1,1,1,1,0,4
EXT:E20F61C5DFFF,2023,"Inspur Group Co., Ltd.",company,CN,1,1,0,1,1,0,3
EXT:E2229C8891D2,2025,AI Speech Ltd,company,,1,1,0,1,1,0,10
EXT:E2DF64BBE00D,2022,Shenzhen International Graduate School,education,,1,1,0,1,1,0,5
EXT:E2F9B3E50CC1,2024,Xtal Pi Innovation Center,facility,CN,1,1,1,0,1,0,2
EXT:E30835789C7C,2025,Hunyuan AI Digital Human,company,,1,1,1,1,1,0,3
EXT:E369D35C1785,2023,3M Health Information Systems,healthcare,US,1,1,0,0,1,0,1
EXT:E36C0EC4A63D,2023,Skywork AI,company,SG,1,1,1,1,1,0,3
EXT:E385BC028BDC,2024,BNU-HKBU United International College,education,CN,1,1,0,1,1,0,2
EXT:E386D90A2778,2024,Playtest AI,company,,1,1,0,1,1,0,3
EXT:E398957AA274,2024,aiXplain,other,US,1,1,1,0,1,0,1
EXT:E398957AA274,2025,aiXplain,other,US,1,1,1,0,1,0,1
EXT:E3DDFD23C259,2025,Hochschule Karlsruhe,other,,1,1,1,1,1,0,3
EXT:E3E8A76B4E94,2024,China University of Mining,education,,1,1,0,0,0,0,1
EXT:E402067927E3,2020,"AI Institute, Tongdun Technology",company,,1,1,1,1,1,0,2
EXT:E43558DAAA6F,2024,University of T眉bigen,education,,1,1,1,1,1,0,7
EXT:E44791EA3418,2025,Hippocratic AI,company,,1,1,1,1,1,0,44
EXT:E484EDBB6030,2025,DATUMO,company,KR,1,1,0,1,1,0,2
EXT:E489E0AB8864,2025,Henry Ford Health,healthcare,,1,1,0,1,1,0,3
EXT:E4C657AA6092,2024,Logically,company,GB,1,1,1,1,1,0,2
EXT:E4C657AA6092,2025,Logically,company,GB,1,1,1,1,1,0,1
EXT:E4D161376186,2025,"University at Albany, SUNY",education,,1,1,0,0,1,0,2
EXT:E5308DD0F4DB,2020,UNIGE,other,,1,1,0,0,1,0,1
EXT:E54F28F2A8D8,2020,ZJU-UIUC Institute,education,CN,2,2,2,2,2,0,4
EXT:E54F28F2A8D8,2021,ZJU-UIUC Institute,education,CN,1,1,1,1,1,0,3
EXT:E563F58E9F0D,2024,Northeast Forest University,education,,1,1,0,0,0,0,2
EXT:E59C0F97A5ED,2024,Slovak.AI,company,SK,1,1,1,1,1,0,2
EXT:E5C9B3D3D2EF,2023,Avignon Universit茅,other,FR,1,1,0,0,1,0,2
EXT:E5EB79102CDA,2025,Nielsen IQ,other,,1,1,0,0,1,0,1
EXT:E616BD1E3F2B,2023,PSL University,education,FR,2,2,1,1,2,1,3
EXT:E624377FAEDD,2024,Data 61,other,,1,1,0,0,1,0,1
EXT:E6D39FBFFEC3,2023,ROCKWOOL Foundation Research Unit,nonprofit,DK,1,1,1,0,1,0,2
EXT:E6D39FBFFEC3,2025,ROCKWOOL Foundation Research Unit,nonprofit,DK,1,1,1,1,1,0,2
EXT:E6D903DD7A7F,2021,Byle University,education,,1,1,1,1,1,0,3
EXT:E6DBFCE77B0C,2024,University of Wake Forest,education,US,1,1,1,0,0,0,2
EXT:E75A1722555A,2025,Key Laboratory of Advanced Microprocessor Chips and Systems,facility,CN,1,1,0,0,1,0,2
EXT:E77682F95A0A,2022,International Digital Economy Academy,education,CN,1,1,1,0,0,0,2
EXT:E77682F95A0A,2024,International Digital Economy Academy,education,CN,2,1,0,0,1,0,2
EXT:E77682F95A0A,2025,International Digital Economy Academy,education,CN,3,3,1,2,2,0,7
EXT:E7BDEC2489A9,2025,Angelalign Inc.,company,CN,1,1,1,1,1,0,4
EXT:E84E907404C0,2025,Northeastern University at Qinghuangdao,education,,1,1,0,0,1,0,2
