paper_id,org_id,year,org_name,org_type,org_country_code
2023.acl-long.496,I16733864,2023,National Taiwan University,education,TW
2023.acl-long.496,I4210153830,2023,Azienda di Servizi alla Persona di Pavia (Italy),company,IT
2023.acl-long.496,I74973139,2023,Carnegie Mellon University,education,US
2023.acl-long.497,I161318765,2023,"University of California, Los Angeles",education,US
2023.acl-long.497,I95457486,2023,"University of California, Berkeley",education,US
2023.acl-long.498,I1311688040,2023,Amazon,company,US
2023.acl-long.498,I36258959,2023,"University of California, San Diego",education,US
2023.acl-long.50,EXT:83A2BCE411AB,2023,ENS/PSL,other,
2023.acl-long.50,I1326498283,2023,Institut national de recherche en informatique et en automatique,government,FR
2023.acl-long.50,I4210145102,2023,Institut Polytechnique de Paris,education,FR
2023.acl-long.50,I74973139,2023,Carnegie Mellon University,education,US
2023.acl-long.500,I87445476,2023,Xi'an Jiaotong University,education,CN
2023.acl-long.501,I1291425158,2023,Google,company,US
2023.acl-long.502,I114027177,2023,University of North Carolina at Chapel Hill,education,US
2023.acl-long.502,I1299907687,2023,Bloomberg,company,US
2023.acl-long.502,I145311948,2023,Johns Hopkins University,education,US
2023.acl-long.504,I4210114444,2023,Meta,company,US
2023.acl-long.506,I97018004,2023,Stanford University,education,US
2023.acl-long.507,I107672454,2023,Dartmouth College,education,US
2023.acl-long.507,I1174212,2023,University of Southern California,education,US
2023.acl-long.509,I90610280,2023,South China University of Technology,education,CN
2023.acl-long.510,I1311688040,2023,Amazon,company,US
2023.acl-long.510,I241749,2023,University of Cambridge,education,GB
2023.acl-long.512,I205783295,2023,Cornell University,education,US
2023.acl-long.514,I24943067,2023,Fudan University,education,CN
2023.acl-long.514,I4405259410,2023,Meituan,company,CN
2023.acl-long.515,EXT:715B3FD0FCA8,2023,University of Science and Technology of China / IFlyTek,facility,CN
2023.acl-long.515,I126520041,2023,University of Science and Technology of China,education,CN
2023.acl-long.515,I2250653659,2023,Tencent,company,CN
2023.acl-long.516,I154570441,2023,"University of California, Santa Barbara",education,US
2023.acl-long.517,I4210155268,2023,Salesforce,company,US
2023.acl-long.517,I86519309,2023,The University of Texas at Austin,education,US
2023.acl-long.518,I4405256866,2023,ByteDance,company,CN
2023.acl-long.518,I76130692,2023,Zhejiang University,education,CN
2023.acl-long.519,EXT:ECE59BF9A3E4,2023,"Sichuan Lan-bridge Information Technology Co., Ltd.",company,
2023.acl-long.519,I157725225,2023,University of Illinois Urbana-Champaign,education,US
2023.acl-long.519,I3133055985,2023,Westlake University,education,CN
2023.acl-long.519,I76130692,2023,Zhejiang University,education,CN
2023.acl-long.520,I1311688040,2023,Amazon,company,US
2023.acl-long.520,I146655781,2023,University of Liverpool,education,GB
2023.acl-long.520,I79510175,2023,Cardiff University,education,GB
2023.acl-long.522,I4210113369,2023,Microsoft Research Asia,company,CN
2023.acl-long.522,I82880672,2023,Beihang University,education,CN
2023.acl-long.522,I889458895,2023,University of Hong Kong,education,HK
2023.acl-long.525,EXT:4C5916CCDD85,2023,International Human Phenome Institutes (Shanghai),other,
2023.acl-long.525,EXT:9B14C16C18AD,2023,"Data Grand Information Technology (Shanghai) Co., Ltd.",company,
2023.acl-long.525,I24943067,2023,Fudan University,education,CN
2023.acl-long.526,I70931966,2023,Universit茅 de Montr茅al,education,CA
2023.acl-long.526,I78988378,2023,Renmin University of China,education,CN
2023.acl-long.527,I200769079,2023,Hong Kong University of Science and Technology,education,HK
2023.acl-long.527,I4210114444,2023,Meta,company,US
2023.acl-long.53,I1341412227,2023,IBM,company,US
2023.acl-long.53,I157725225,2023,University of Illinois Urbana-Champaign,education,US
2023.acl-long.53,I4210153776,2023,Apple,company,US
2023.acl-long.531,I39422238,2023,University of Illinois Chicago,education,US
2023.acl-long.531,I86519309,2023,The University of Texas at Austin,education,US
2023.acl-long.532,I21193070,2023,Beijing Jiaotong University,education,CN
2023.acl-long.532,I2250653659,2023,Tencent,company,CN
2023.acl-long.533,I183067930,2023,Shanghai Jiao Tong University,education,CN
2023.acl-long.533,I2250653659,2023,Tencent,company,CN
2023.acl-long.534,I149594827,2023,Xidian University,education,CN
2023.acl-long.535,I111979921,2023,Northwestern University,education,US
2023.acl-long.535,I1174212,2023,University of Southern California,education,US
2023.acl-long.535,I201448701,2023,University of Washington,education,US
2023.acl-long.535,I201537933,2023,Tohoku University,education,JP
2023.acl-long.535,I4210156221,2023,Allen Institute for Artificial Intelligence,nonprofit,US
2023.acl-long.536,I201448701,2023,University of Washington,education,US
2023.acl-long.536,I20231570,2023,Peking University,education,CN
2023.acl-long.536,I4392738278,2023,Beijing Institute for General Artificial Intelligence,government,CN
2023.acl-long.537,I165932596,2023,National University of Singapore,education,SG
2023.acl-long.538,I139759216,2023,Beijing University of Posts and Telecommunications,education,CN
2023.acl-long.538,I4405259410,2023,Meituan,company,CN
2023.acl-long.539,I2250955327,2023,Huawei Technologies,company,CN
2023.acl-long.539,I99065089,2023,Tsinghua University,education,CN
2023.acl-long.54,EXT:D714199A48FB,2023,Orange Silicon Valley,other,
2023.acl-long.54,I155173764,2023,Rochester Institute of Technology,education,US
2023.acl-long.540,I219193219,2023,Purdue University West Lafayette,education,US
2023.acl-long.540,I881766915,2023,Nanjing University,education,CN
2023.acl-long.541,I86519309,2023,The University of Texas at Austin,education,US
2023.acl-long.542,I1290206253,2023,Microsoft,company,US
2023.acl-long.542,I19820366,2023,Chinese Academy of Sciences,government,CN
2023.acl-long.542,I4210165038,2023,University of Chinese Academy of Sciences,education,CN
2023.acl-long.544,I172675005,2023,Nanyang Technological University,education,SG
2023.acl-long.546,I145311948,2023,Johns Hopkins University,education,US
2023.acl-long.546,I201448701,2023,University of Washington,education,US
2023.acl-long.546,I4210156221,2023,Allen Institute for Artificial Intelligence,nonprofit,US
2023.acl-long.55,I55732556,2023,Arizona State University,education,US
2023.acl-long.551,I1311688040,2023,Amazon,company,US
2023.acl-long.551,I241749,2023,University of Cambridge,education,GB
2023.acl-long.553,I4210090176,2023,Institute of Computing Technology,facility,CN
2023.acl-long.553,I4210165038,2023,University of Chinese Academy of Sciences,education,CN
2023.acl-long.555,I201448701,2023,University of Washington,education,US
2023.acl-long.555,I4210122520,2023,Mental Health America,nonprofit,US
2023.acl-long.555,I97018004,2023,Stanford University,education,US
2023.acl-long.556,I147962203,2023,Democritus University of Thrace,education,GR
2023.acl-long.556,I149461666,2023,Ca' Foscari University of Venice,education,IT
2023.acl-long.556,I161593684,2023,Stockholm University,education,SE
2023.acl-long.556,I1850255,2023,University of Basel,education,CH
2023.acl-long.556,I73142707,2023,Athens University of Economics and Business,education,GR
2023.acl-long.558,I1311688040,2023,Amazon,company,US
2023.acl-long.558,I157485424,2023,Korea Advanced Institute of Science and Technology,education,KR
2023.acl-long.558,I4210113480,2023,Mohamed bin Zayed University of Artificial Intelligence,education,AE
2023.acl-long.56,I4405256866,2023,ByteDance,company,CN
2023.acl-long.56,I74973139,2023,Carnegie Mellon University,education,US
2023.acl-long.56,I78988378,2023,Renmin University of China,education,CN
2023.acl-long.561,I130701444,2023,Georgia Institute of Technology,education,US
2023.acl-long.563,I183935753,2023,King's College London,education,GB
2023.acl-long.563,I39555362,2023,University of Warwick,education,GB
2023.acl-long.563,I4210128584,2023,The Alan Turing Institute,facility,GB
2023.acl-long.564,I4210103986,2023,Jingdong (China),company,CN
2023.acl-long.565,EXT:9159EC622675,2023,Deep Auto,company,KR
2023.acl-long.565,I157485424,2023,Korea Advanced Institute of Science and Technology,education,KR
2023.acl-long.567,I35440088,2023,ETH Zurich,education,CH
2023.acl-long.569,I145311948,2023,Johns Hopkins University,education,US
2023.acl-long.57,I78988378,2023,Renmin University of China,education,CN
2023.acl-long.57,I99065089,2023,Tsinghua University,education,CN
2023.acl-long.570,I4391012619,2023,Shanghai Artificial Intelligence Laboratory,facility,CN
2023.acl-long.570,I4401726822,2023,Ping An,company,CN
2023.acl-long.570,I66867065,2023,East China Normal University,education,CN
2023.acl-long.571,I1291425158,2023,Google,company,US
2023.acl-long.571,I74973139,2023,Carnegie Mellon University,education,US
2023.acl-long.572,I881766915,2023,Nanjing University,education,CN
2023.acl-long.573,EXT:BD96E46654CD,2023,Inspired Cognition,other,US
2023.acl-long.573,I183067930,2023,Shanghai Jiao Tong University,education,CN
2023.acl-long.573,I74973139,2023,Carnegie Mellon University,education,US
2023.acl-long.575,I201448701,2023,University of Washington,education,US
2023.acl-long.575,I51556381,2023,University of Virginia,education,US
2023.acl-long.575,I87445476,2023,Xi'an Jiaotong University,education,CN
2023.acl-long.575,I99065089,2023,Tsinghua University,education,CN
2023.acl-long.576,I55215948,2023,Tata Consultancy Services,company,IN
2023.acl-long.576,I68891433,2023,Indian Institute of Technology Delhi,education,IN
2023.acl-long.577,I3133055985,2023,Westlake University,education,CN
2023.acl-long.577,I76130692,2023,Zhejiang University,education,CN
2023.acl-long.578,I157773358,2023,Sun Yat-sen University,education,CN
2023.acl-long.579,I129604602,2023,University of Sydney,education,AU
2023.acl-long.579,I204983213,2023,Harbin Institute of Technology,education,CN
2023.acl-long.579,I37461747,2023,Wuhan University,education,CN
2023.acl-long.580,I1341412227,2023,IBM,company,US
2023.acl-long.582,I24676775,2023,Indian Institute of Technology Madras,facility,IN
2023.acl-long.582,I4210103279,2023,IBM Research - India,facility,IN
2023.acl-long.582,I4210162141,2023,Microsoft,company,IN
2023.acl-long.583,I201448701,2023,University of Washington,education,US
2023.acl-long.583,I4210156221,2023,Allen Institute for Artificial Intelligence,nonprofit,US
2023.acl-long.584,I37461747,2023,Wuhan University,education,CN
2023.acl-long.584,I47720641,2023,Huazhong University of Science and Technology,education,CN
2023.acl-long.584,I59553526,2023,Stony Brook University,education,US
2023.acl-long.584,I59649739,2023,Jiangxi University of Finance and Economics,education,CN
2023.acl-long.585,I76130692,2023,Zhejiang University,education,CN
2023.acl-long.587,I1290206253,2023,Microsoft,company,US
2023.acl-long.587,I78577930,2023,Columbia University,education,US
2023.acl-long.591,I1174212,2023,University of Southern California,education,US
2023.acl-long.591,I165932596,2023,National University of Singapore,education,SG
2023.acl-long.592,I157725225,2023,University of Illinois Urbana-Champaign,education,US
2023.acl-long.592,I94518387,2023,Hanoi University of Science and Technology,education,VN
2023.acl-long.593,I889458895,2023,University of Hong Kong,education,HK
2023.acl-long.594,I2250653659,2023,Tencent,company,CN
2023.acl-long.594,I78988378,2023,Renmin University of China,education,CN
2023.acl-long.594,I99065089,2023,Tsinghua University,education,CN
2023.acl-long.595,I24943067,2023,Fudan University,education,CN
2023.acl-long.596,I4210155268,2023,Salesforce,company,US
2023.acl-long.599,I172675005,2023,Nanyang Technological University,education,SG
2023.acl-long.599,I3133055985,2023,Westlake University,education,CN
2023.acl-long.599,I76130692,2023,Zhejiang University,education,CN
2023.acl-long.6,I2250650973,2023,Samsung,company,KR
2023.acl-long.60,I4210114444,2023,Meta,company,US
2023.acl-long.600,I183067930,2023,Shanghai Jiao Tong University,education,CN
2023.acl-long.600,I4405256866,2023,ByteDance,company,CN
2023.acl-long.601,I204983213,2023,Harbin Institute of Technology,education,CN
2023.acl-long.601,I4405259410,2023,Meituan,company,CN
2023.acl-long.603,I154570441,2023,"University of California, Santa Barbara",education,US
2023.acl-long.603,I172675005,2023,Nanyang Technological University,education,SG
2023.acl-long.603,I3005327000,2023,Institute for Infocomm Research,facility,SG
2023.acl-long.603,I4210155268,2023,Salesforce,company,US
2023.acl-long.603,I4405256866,2023,ByteDance,company,CN
2023.acl-long.604,I20231570,2023,Peking University,education,CN
2023.acl-long.604,I4405259410,2023,Meituan,company,CN
2023.acl-long.604,I79891267,2023,Singapore Management University,education,SG
2023.acl-long.605,I154425047,2023,University of Alberta,education,CA
2023.acl-long.605,I5023651,2023,McGill University,education,CA
2023.acl-long.605,I889458895,2023,University of Hong Kong,education,HK
2023.acl-long.606,I19820366,2023,Chinese Academy of Sciences,government,CN
2023.acl-long.606,I4210165038,2023,University of Chinese Academy of Sciences,education,CN
2023.acl-long.607,EXT:5064FEC527C0,2023,Top Graph.AI,company,
2023.acl-long.607,I20231570,2023,Peking University,education,CN
2023.acl-long.608,I172675005,2023,Nanyang Technological University,education,SG
2023.acl-long.608,I204983213,2023,Harbin Institute of Technology,education,CN
2023.acl-long.608,I2250955327,2023,Huawei Technologies,company,CN
2023.acl-long.608,I4210136793,2023,Peng Cheng Laboratory,facility,CN
2023.acl-long.609,EXT:0A69E8A9C41E,2023,Lelapa AI,company,ZA
2023.acl-long.609,EXT:309CEA5CB4B7,2023,AMALAN,other,ML
2023.acl-long.609,EXT:5523AC3E6A89,2023,Baamtu,other,SN
2023.acl-long.609,EXT:6FD137885281,2023,RIKEN Center for AIP,facility,JP
2023.acl-long.609,EXT:7A385B9ECD6A,2023,SA Di La R,other,ZA
2023.acl-long.609,EXT:89AE3DFD9338,2023,Ewegbe Akademi,other,TG
2023.acl-long.609,EXT:922DB906109F,2023,Lanfrica,other,
2023.acl-long.609,I112713213,2023,Universit茅 Gaston Berger,education,SN
2023.acl-long.609,I123387679,2023,Uppsala University,education,SE
2023.acl-long.609,I144693123,2023,University of Buea,education,CM
2023.acl-long.609,I155173764,2023,Rochester Institute of Technology,education,US
2023.acl-long.609,I181631907,2023,University of Ibadan,education,NG
2023.acl-long.609,I182534213,2023,Universidade do Porto,education,PT
2023.acl-long.609,I207227095,2023,Nnamdi Azikiwe University,education,NG
2023.acl-long.609,I4210164802,2023,Mila - Quebec Artificial Intelligence Institute,facility,CA
2023.acl-long.609,I4388482734,2023,Malawi University of Business and Applied Sciences,education,MW
2023.acl-long.609,I43980791,2023,Clausthal University of Technology,education,DE
2023.acl-long.609,I45129253,2023,University College London,education,GB
2023.acl-long.609,I62916508,2023,Technical University of Munich,education,DE
2023.acl-long.609,I69552723,2023,University of Pretoria,education,ZA
2023.acl-long.609,I72227227,2023,Makerere University,education,UG
